1,1,2,10,9,天
1,1,2,10,10,子
1,1,2,10,11,代
1,1,2,10,12,神
1,1,2,10,13,農
1,1,2,10,14,氏
1,1,2,10,15,是
1,1,2,10,16,爲
1,1,2,10,17,黃
1,1,2,10,18,帝
1,1,2,11,1,天
1,1,2,11,2,下
1,1,2,11,3,有
1,1,2,11,4,不
1,1,2,11,5,順
1,1,2,11,6,者
1,1,2,11,7,黃
1,1,2,11,8,帝
1,1,2,11,9,從
1,1,2,11,10,而
1,1,2,11,11,征
1,1,2,11,12,之
1,1,2,11,13,平
1,1,2,11,14,者
1,1,2,11,15,去
1,1,2,11,16,之
1,1,2,11,17,披
1,1,2,11,18,山
1,1,2,11,19,通
1,1,2,11,20,道
1,1,2,11,21,未
1,1,2,11,22,嘗
1,1,2,11,23,寧
1,1,2,11,24,居
1,1,3,1,1,東
1,1,3,1,2,至
1,1,3,1,3,于
1,1,3,1,4,海
1,1,3,1,5,登
1,1,3,1,6,丸
1,1,3,1,7,山
1,1,3,1,8,及
1,1,3,1,9,岱
1,1,3,1,10,宗
1,1,3,2,1,西
1,1,3,2,2,至
1,1,3,2,3,于
1,1,3,2,4,空
1,1,3,2,5,桐
1,1,3,2,6,登
1,1,3,2,7,雞
1,1,3,2,8,頭
1,1,3,3,1,南
1,1,3,3,2,至
1,1,3,3,3,于
1,1,3,3,4,江
1,1,3,3,5,登
1,1,3,3,6,熊
1,1,3,3,7,湘
1,1,3,4,1,北
1,1,3,4,2,逐
1,1,3,4,3,葷
1,1,3,4,4,粥
1,1,3,4,5,合
1,1,3,4,6,符
1,1,3,4,7,釜
1,1,3,4,8,山
1,1,3,4,9,而
1,1,3,4,10,邑
1,1,3,4,11,于
1,1,3,4,12,涿
1,1,3,4,13,鹿
1,1,3,4,14,之
1,1,3,4,15,阿
1,1,3,5,1,遷
1,1,3,5,2,徙
1,1,3,5,3,往
1,1,3,5,4,來
1,1,3,5,5,無
1,1,3,5,6,常
1,1,3,5,7,處
1,1,3,5,8,以
1,1,3,5,9,師
1,1,3,5,10,兵
1,1,3,5,11,爲
1,1,3,5,12,營
1,1,3,5,13,衞
1,1,3,6,1,官
1,1,3,6,2,名
1,1,3,6,3,皆
1,1,3,6,4,以
1,1,3,6,5,雲
1,1,3,6,6,命
1,1,3,6,7,爲
1,1,3,6,8,雲
1,1,3,6,9,師
1,1,3,7,1,置
1,1,3,7,2,左
1,1,3,7,3,右
1,1,3,7,4,大
1,1,3,7,5,監
1,1,3,7,6,監
1,1,3,7,7,于
1,1,3,7,8,萬
1,1,3,7,9,國
1,1,3,8,1,萬
1,1,3,8,2,國
1,1,3,8,3,和
1,1,3,8,4,而
1,1,3,8,5,鬼
1,1,3,8,6,神
1,1,3,8,7,山
1,1,3,8,8,川
1,1,3,8,9,封
1,1,3,8,10,禪
1,1,3,8,11,與
1,1,3,8,12,爲
1,1,3,8,13,多
1,1,3,8,14,焉
1,1,3,9,1,獲
1,1,3,9,2,寶
1,1,3,9,3,鼎
1,1,3,9,4,迎
1,1,3,9,5,日
1,1,3,9,6,推
1,1,3,9,7,筴
1,1,3,10,1,舉
1,1,3,10,2,風
1,1,3,10,3,后
1,1,3,10,4,力
1,1,3,10,5,牧
1,1,3,10,6,常
1,1,3,10,7,先
1,1,3,10,8,大
1,1,3,10,9,鴻
1,1,3,10,10,以
1,1,3,10,11,治
1,1,3,10,12,民
1,1,3,11,1,順
1,1,3,11,2,天
1,1,3,11,3,地
1,1,3,11,4,之
1,1,3,11,5,紀
1,1,3,11,6,幽
1,1,3,11,7,明
1,1,3,11,8,之
1,1,3,11,9,占
1,1,3,11,10,死
1,1,3,11,11,生
1,1,3,11,12,之
1,1,3,11,13,說
1,1,3,11,14,存
1,1,3,11,15,亡
1,1,3,11,16,之
1,1,3,11,17,難
1,1,3,12,1,時
1,1,3,12,2,播
1,1,3,12,3,百
1,1,3,12,4,穀
1,1,3,12,5,草
1,1,3,12,6,木
1,1,3,12,7,淳
1,1,3,12,8,化
1,1,3,12,9,鳥
1,1,3,12,10,獸
1,1,3,12,11,蟲
1,1,3,12,12,蛾
1,1,3,12,13,旁
1,1,3,12,14,羅
1,1,3,12,15,日
1,1,3,12,16,月
1,1,3,12,17,星
1,1,3,12,18,辰
1,1,3,12,19,水
1,1,3,12,20,波
1,1,3,12,21,土
1,1,3,12,22,石
1,1,3,12,23,金
1,1,3,12,24,玉
1,1,3,12,25,勞
1,1,3,12,26,勤
1,1,3,12,27,心
1,1,3,12,28,力
1,1,3,12,29,耳
1,1,3,12,30,目
1,1,3,12,31,節
1,1,3,12,32,用
1,1,3,12,33,水
1,1,3,12,34,火
1,1,3,12,35,材
1,1,3,12,36,物
1,1,3,13,1,有
1,1,3,13,2,土
1,1,3,13,3,德
1,1,3,13,4,之
1,1,3,13,5,瑞
1,1,3,13,6,故
1,1,3,13,7,號
1,1,3,13,8,黃
1,1,3,13,9,帝
1,1,4,1,1,黃
1,1,4,1,2,帝
1,1,4,1,3,二
1,1,4,1,4,十
1,1,4,1,5,五
1,1,4,1,6,子
1,1,4,1,7,其
1,1,4,1,8,得
1,1,4,1,9,姓
1,1,4,1,10,者
1,1,4,1,11,十
1,1,4,1,12,四
1,1,4,1,13,人
1,1,5,1,1,黃
1,1,5,1,2,帝
1,1,5,1,3,居
1,1,5,1,4,軒
1,1,5,1,5,轅
1,1,5,1,6,之
1,1,5,1,7,丘
1,1,5,1,8,而
1,1,5,1,9,娶
1,1,5,1,10,於
1,1,5,1,11,西
1,1,5,1,12,陵
1,1,5,1,13,之
1,1,5,1,14,女
1,1,5,1,15,是
1,1,5,1,16,爲
1,1,5,1,17,嫘
1,1,5,1,18,祖
1,1,5,2,1,嫘
1,1,5,2,2,祖
1,1,5,2,3,爲
1,1,5,2,4,黃
1,1,5,2,5,帝
1,1,5,2,6,正
1,1,5,2,7,妃
1,1,5,2,8,生
1,1,5,2,9,二
1,1,5,2,10,子
1,1,5,2,11,其
1,1,5,2,12,後
1,1,5,2,13,皆
1,1,5,2,14,有
1,1,5,2,15,天
1,1,5,2,16,下
1,1,5,2,17,其
1,1,5,2,18,一
1,1,5,2,19,曰
1,1,5,2,20,玄
1,1,5,2,21,囂
1,1,5,2,22,是
1,1,5,2,23,爲
1,1,5,2,24,青
1,1,5,2,25,陽
1,1,5,2,26,青
1,1,5,2,27,陽
1,1,5,2,28,降
1,1,5,2,29,居
1,1,5,2,30,江
1,1,5,2,31,水
1,1,5,2,32,其
1,1,5,2,33,二
1,1,5,2,34,曰
1,1,5,2,35,昌
1,1,5,2,36,意
1,1,5,2,37,降
1,1,5,2,38,居
1,1,5,2,39,若
1,1,5,2,40,水
1,1,5,3,1,昌
1,1,5,3,2,意
1,1,5,3,3,娶
1,1,5,3,4,蜀
1,1,5,3,5,山
1,1,5,3,6,氏
1,1,5,3,7,女
1,1,5,3,8,曰
1,1,5,3,9,昌
1,1,5,3,10,僕
1,1,5,3,11,生
1,1,5,3,12,高
1,1,5,3,13,陽
1,1,5,3,14,高
1,1,5,3,15,陽
1,1,5,3,16,有
1,1,5,3,17,聖
1,1,5,3,18,惪
1,1,5,3,19,焉
1,1,5,4,1,黃
1,1,5,4,2,帝
1,1,5,4,3,崩
1,1,5,4,4,葬
1,1,5,4,5,橋
1,1,5,4,6,山
1,1,5,5,1,其
1,1,5,5,2,孫
1,1,5,5,3,昌
1,1,5,5,4,意
1,1,5,5,5,之
1,1,5,5,6,子
1,1,5,5,7,高
1,1,5,5,8,陽
1,1,5,5,9,立
1,1,5,5,10,是
1,1,5,5,11,爲
1,1,5,5,12,帝
1,1,5,5,13,顓
1,1,5,5,14,頊
1,1,5,5,15,也
1,1,6,1,1,帝
1,1,6,1,2,顓
1,1,6,1,3,頊
1,1,7,1,1,帝
1,1,7,1,2,顓
1,1,7,1,3,頊
1,1,7,1,4,高
1,1,7,1,5,陽
1,1,7,1,6,者
1,1,7,1,7,黃
1,1,7,1,8,帝
1,1,7,1,9,之
1,1,7,1,10,孫
1,1,7,1,11,而
1,1,7,1,12,昌
1,1,7,1,13,意
1,1,7,1,14,之
1,1,7,1,15,子
1,1,7,1,16,也
1,1,7,2,1,靜
1,1,7,2,2,淵
1,1,7,2,3,以
1,1,7,2,4,有
1,1,7,2,5,謀
1,1,7,2,6,疏
1,1,7,2,7,通
1,1,7,2,8,而
1,1,7,2,9,知
1,1,7,2,10,事
1,1,7,2,11,養
1,1,7,2,12,材
1,1,7,2,13,以
1,1,7,2,14,任
1,1,7,2,15,地
1,1,7,2,16,載
1,1,7,2,17,時
1,1,7,2,18,以
1,1,7,2,19,象
1,1,7,2,20,天
1,1,7,2,21,依
1,1,7,2,22,鬼
1,1,7,2,23,神
1,1,7,2,24,以
1,1,7,2,25,制
1,1,7,2,26,義
1,1,7,2,27,治
1,1,7,2,28,氣
1,1,7,2,29,以
1,1,7,2,30,教
1,1,7,2,31,化
1,1,7,2,32,絜
1,1,7,2,33,誠
1,1,7,2,34,以
1,1,7,2,35,祭
1,1,7,2,36,祀
1,1,7,3,1,北
1,1,7,3,2,至
1,1,7,3,3,于
1,1,7,3,4,幽
1,1,7,3,5,陵
1,1,7,3,6,南
1,1,7,3,7,至
1,1,7,3,8,于
1,1,7,3,9,交
1,1,7,3,10,阯
1,1,7,3,11,西
1,1,7,3,12,至
1,1,7,3,13,于
1,1,7,3,14,流
1,1,7,3,15,沙
1,1,7,3,16,東
1,1,7,3,17,至
1,1,7,3,18,于
1,1,7,3,19,蟠
1,1,7,3,20,木
1,1,7,4,1,動
1,1,7,4,2,靜
1,1,7,4,3,之
1,1,7,4,4,物
1,1,7,4,5,大
1,1,7,4,6,小
1,1,7,4,7,之
1,1,7,4,8,神
1,1,7,4,9,日
1,1,7,4,10,月
1,1,7,4,11,所
1,1,7,4,12,照
1,1,7,4,13,莫
1,1,7,4,14,不
1,1,7,4,15,砥
1,1,7,4,16,屬
1,1,8,1,1,帝
1,1,8,1,2,顓
1,1,8,1,3,頊
1,1,8,1,4,生
1,1,8,1,5,子
1,1,8,1,6,曰
1,1,8,1,7,窮
1,1,8,1,8,蟬
1,1,8,2,1,顓
1,1,8,2,2,頊
1,1,8,2,3,崩
1,1,8,2,4,而
1,1,8,2,5,玄
1,1,8,2,6,囂
1,1,8,2,7,之
1,1,8,2,8,孫
1,1,8,2,9,高
1,1,8,2,10,辛
1,1,8,2,11,立
1,1,8,2,12,是
1,1,8,2,13,爲
1,1,8,2,14,帝
1,1,8,2,15,嚳
1,1,9,1,1,帝
1,1,9,1,2,嚳
1,1,10,1,1,帝
1,1,10,1,2,嚳
1,1,10,1,3,高
1,1,10,1,4,辛
1,1,10,1,5,者
1,1,10,1,6,黃
1,1,10,1,7,帝
1,1,10,1,8,之
1,1,10,1,9,曾
1,1,10,1,10,孫
1,1,10,1,11,也
1,1,10,2,1,高
1,1,10,2,2,辛
1,1,10,2,3,父
1,1,10,2,4,曰
1,1,10,2,5,蟜
1,1,10,2,6,極
1,1,10,2,7,蟜
1,1,10,2,8,極
1,1,10,2,9,父
1,1,10,2,10,曰
1,1,10,2,11,玄
1,1,10,2,12,囂
1,1,10,2,13,玄
1,1,10,2,14,囂
1,1,10,2,15,父
1,1,10,2,16,曰
1,1,10,2,17,黃
1,1,10,2,18,帝
1,1,10,3,1,自
1,1,10,3,2,玄
1,1,10,3,3,囂
1,1,10,3,4,與
1,1,10,3,5,蟜
1,1,10,3,6,極
1,1,10,3,7,皆
1,1,10,3,8,不
1,1,10,3,9,得
1,1,10,3,10,在
1,1,10,3,11,位
1,1,10,3,12,至
1,1,10,3,13,高
1,1,10,3,14,辛
1,1,10,3,15,即
1,1,10,3,16,帝
1,1,10,3,17,位
1,1,10,4,1,高
1,1,10,4,2,辛
1,1,10,4,3,於
1,1,10,4,4,顓
1,1,10,4,5,頊
1,1,10,4,6,爲
1,1,10,4,7,族
1,1,10,4,8,子
1,1,11,1,1,高
1,1,11,1,2,辛
1,1,11,1,3,生
1,1,11,1,4,而
1,1,11,1,5,神
1,1,11,1,6,靈
1,1,11,1,7,自
1,1,11,1,8,言
1,1,11,1,9,其
1,1,11,1,10,名
1,1,11,2,1,普
1,1,11,2,2,施
1,1,11,2,3,利
1,1,11,2,4,物
1,1,11,2,5,不
1,1,11,2,6,於
1,1,11,2,7,其
1,1,11,2,8,身
1,1,11,3,1,聰
1,1,11,3,2,以
1,1,11,3,3,知
1,1,11,3,4,遠
1,1,11,3,5,明
1,1,11,3,6,以
1,1,11,3,7,察
1,1,11,3,8,微
1,1,11,4,1,順
1,1,11,4,2,天
1,1,11,4,3,之
1,1,11,4,4,義
1,1,11,4,5,知
1,1,11,4,6,民
1,1,11,4,7,之
1,1,11,4,8,急
1,1,11,5,1,仁
1,1,11,5,2,而
1,1,11,5,3,威
1,1,11,5,4,惠
1,1,11,5,5,而
1,1,11,5,6,信
1,1,11,5,7,脩
1,1,11,5,8,身
1,1,11,5,9,而
1,1,11,5,10,天
1,1,11,5,11,下
1,1,11,5,12,服
1,1,11,6,1,取
1,1,11,6,2,地
1,1,11,6,3,之
1,1,11,6,4,財
1,1,11,6,5,而
1,1,11,6,6,節
1,1,11,6,7,用
1,1,11,6,8,之
1,1,11,6,9,撫
1,1,11,6,10,教
1,1,11,6,11,萬
1,1,11,6,12,民
1,1,11,6,13,而
1,1,11,6,14,利
1,1,11,6,15,誨
1,1,11,6,16,之
1,1,11,6,17,曆
1,1,11,6,18,日
1,1,11,6,19,月
1,1,11,6,20,而
1,1,11,6,21,迎
1,1,11,6,22,送
1,1,11,6,23,之
1,1,11,6,24,明
1,1,11,6,25,鬼
1,1,11,6,26,神
1,1,11,6,27,而
1,1,11,6,28,敬
1,1,11,6,29,事
1,1,11,6,30,之
1,1,11,7,1,其
1,1,11,7,2,色
1,1,11,7,3,郁
1,1,11,7,4,郁
1,1,11,7,5,其
1,1,11,7,6,德
1,1,11,7,7,嶷
1,1,11,7,8,嶷
1,1,11,8,1,其
1,1,11,8,2,動
1,1,11,8,3,也
1,1,11,8,4,時
1,1,11,8,5,其
1,1,11,8,6,服
1,1,11,8,7,也
1,1,11,8,8,士
1,1,11,9,1,帝
1,1,11,9,2,嚳
1,1,11,9,3,溉
1,1,11,9,4,執
1,1,11,9,5,中
1,1,11,9,6,而
1,1,11,9,7,徧
1,1,11,9,8,天
1,1,11,9,9,下
1,1,11,9,10,日
1,1,11,9,11,月
1,1,11,9,12,所
1,1,11,9,13,照
1,1,11,9,14,風
1,1,11,9,15,雨
1,1,11,9,16,所
1,1,11,9,17,至
1,1,11,9,18,莫
1,1,11,9,19,不
1,1,11,9,20,從
1,1,11,9,21,服
1,1,12,1,1,帝
1,1,12,1,2,嚳
1,1,12,1,3,娶
1,1,12,1,4,陳
1,1,12,1,5,鋒
1,1,12,1,6,氏
1,1,12,1,7,女
1,1,12,1,8,生
1,1,12,1,9,放
1,1,12,1,10,勳
1,1,12,2,1,娶
1,1,12,2,2,娵
1,1,12,2,3,訾
1,1,12,2,4,氏
1,1,12,2,5,女
1,1,12,2,6,生
1,1,12,2,7,摯
1,1,12,3,1,帝
1,1,12,3,2,嚳
1,1,12,3,3,崩
1,1,12,3,4,而
1,1,12,3,5,摯
1,1,12,3,6,代
1,1,12,3,7,立
1,1,12,4,1,帝
1,1,12,4,2,摯
1,1,12,4,3,立
1,1,12,4,4,不
1,1,12,4,5,善
1,1,12,4,6,崩
1,1,12,5,1,而
1,1,12,5,2,弟
1,1,12,5,3,放
1,1,12,5,4,勳
1,1,12,5,5,立
1,1,12,5,6,是
1,1,12,5,7,爲
1,1,12,5,8,帝
1,1,12,5,9,堯
1,1,13,1,1,帝
1,1,13,1,2,堯
1,1,14,1,1,帝
1,1,14,1,2,堯
1,1,14,1,3,者
1,1,14,1,4,放
1,1,14,1,5,勳
1,1,14,2,1,其
1,1,14,2,2,仁
1,1,14,2,3,如
1,1,14,2,4,天
1,1,14,2,5,其
1,1,14,2,6,知
1,1,14,2,7,如
1,1,14,2,8,神
1,1,14,3,1,就
1,1,14,3,2,之
1,1,14,3,3,如
1,1,14,3,4,日
1,1,14,3,5,望
1,1,14,3,6,之
1,1,14,3,7,如
1,1,14,3,8,雲
1,1,14,4,1,富
1,1,14,4,2,而
1,1,14,4,3,不
1,1,14,4,4,驕
1,1,14,4,5,貴
1,1,14,4,6,而
1,1,14,4,7,不
1,1,14,4,8,舒
1,1,14,5,1,黃
1,1,14,5,2,收
1,1,14,5,3,純
1,1,14,5,4,衣
1,1,14,5,5,彤
1,1,14,5,6,車
1,1,14,5,7,乘
1,1,14,5,8,白
1,1,14,5,9,馬
1,1,14,6,1,能
1,1,14,6,2,明
1,1,14,6,3,馴
1,1,14,6,4,德
1,1,14,6,5,以
1,1,14,6,6,親
1,1,14,6,7,九
1,1,14,6,8,族
1,1,14,7,1,九
1,1,14,7,2,族
1,1,14,7,3,既
1,1,14,7,4,睦
1,1,14,7,5,便
1,1,14,7,6,章
1,1,14,7,7,百
1,1,14,7,8,姓
1,1,14,8,1,百
1,1,14,8,2,姓
1,1,14,8,3,昭
1,1,14,8,4,明
1,1,14,8,5,合
1,1,14,8,6,和
1,1,14,8,7,萬
1,1,14,8,8,國
1,1,15,1,1,乃
1,1,15,1,2,命
1,1,15,1,3,羲
1,1,15,1,4,和
1,1,15,1,5,敬
1,1,15,1,6,順
1,1,15,1,7,昊
1,1,15,1,8,天
1,1,15,1,9,數
1,1,15,1,10,法
1,1,15,1,11,日
1,1,15,1,12,月
1,1,15,1,13,星
1,1,15,1,14,辰
1,1,15,1,15,敬
1,1,15,1,16,授
1,1,15,1,17,民
1,1,15,1,18,時
1,1,15,2,1,分
1,1,15,2,2,命
1,1,15,2,3,羲
1,1,15,2,4,仲
1,1,15,2,5,居
1,1,15,2,6,郁
1,1,15,2,7,夷
1,1,15,2,8,曰
1,1,15,2,9,暘
1,1,15,2,10,谷
1,1,15,3,1,敬
1,1,15,3,2,道
1,1,15,3,3,日
1,1,15,3,4,出
1,1,15,3,5,便
1,1,15,3,6,程
1,1,15,3,7,東
1,1,15,3,8,作
1,1,15,4,1,日
1,1,15,4,2,中
1,1,15,4,3,星
1,1,15,4,4,鳥
1,1,15,4,5,以
1,1,15,4,6,殷
1,1,15,4,7,中
1,1,15,4,8,春
1,1,15,5,1,其
1,1,15,5,2,民
1,1,15,5,3,析
1,1,15,5,4,鳥
1,1,15,5,5,獸
1,1,15,5,6,字
1,1,15,5,7,微
1,1,15,6,1,申
1,1,15,6,2,命
1,1,15,6,3,羲
1,1,15,6,4,叔
1,1,15,6,5,居
1,1,15,6,6,南
1,1,15,6,7,交
1,1,15,7,1,便
1,1,15,7,2,程
1,1,15,7,3,南
1,1,15,7,4,爲
1,1,15,7,5,敬
1,1,15,7,6,致
1,1,15,8,1,日
1,1,15,8,2,永
1,1,15,8,3,星
1,1,15,8,4,火
1,1,15,8,5,以
1,1,15,8,6,正
1,1,15,8,7,中
1,1,15,8,8,夏
1,1,15,9,1,其
1,1,15,9,2,民
1,1,15,9,3,因
1,1,15,9,4,鳥
1,1,15,9,5,獸
1,1,15,9,6,希
1,1,15,9,7,革
1,1,15,10,1,申
1,1,15,10,2,命
1,1,15,10,3,和
1,1,15,10,4,仲
1,1,15,10,5,居
1,1,15,10,6,西
1,1,15,10,7,土
1,1,15,10,8,曰
1,1,15,10,9,昧
1,1,15,10,10,谷
1,1,15,11,1,敬
1,1,15,11,2,道
1,1,15,11,3,日
1,1,15,11,4,入
1,1,15,11,5,便
1,1,15,11,6,程
1,1,15,11,7,西
1,1,15,11,8,成
1,1,15,12,1,夜
1,1,15,12,2,中
1,1,15,12,3,星
1,1,15,12,4,虛
1,1,15,12,5,以
1,1,15,12,6,正
1,1,15,12,7,中
1,1,15,12,8,秋
1,1,15,13,1,其
1,1,15,13,2,民
1,1,15,13,3,夷
1,1,15,13,4,易
1,1,15,13,5,鳥
1,1,15,13,6,獸
1,1,15,13,7,毛
1,1,15,13,8,毨
1,1,15,14,1,申
1,1,15,14,2,命
1,1,15,14,3,和
1,1,15,14,4,叔
1,1,15,14,5,居
1,1,15,14,6,北
1,1,15,14,7,方
1,1,15,14,8,曰
1,1,15,14,9,幽
1,1,15,14,10,都
1,1,15,15,1,便
1,1,15,15,2,在
1,1,15,15,3,伏
1,1,15,15,4,物
1,1,15,16,1,日
1,1,15,16,2,短
1,1,15,16,3,星
1,1,15,16,4,昴
1,1,15,16,5,以
1,1,15,16,6,正
1,1,15,16,7,中
1,1,15,16,8,冬
1,1,15,17,1,其
1,1,15,17,2,民
1,1,15,17,3,燠
1,1,15,17,4,鳥
1,1,15,17,5,獸
1,1,15,17,6,氄
1,1,15,17,7,毛
1,1,15,18,1,歲
1,1,15,18,2,三
1,1,15,18,3,百
1,1,15,18,4,六
1,1,15,18,5,十
1,1,15,18,6,六
1,1,15,18,7,日
1,1,15,18,8,以
1,1,15,18,9,閏
1,1,15,18,10,月
1,1,15,18,11,正
1,1,15,18,12,四
1,1,15,18,13,時
1,1,15,19,1,信
1,1,15,19,2,飭
1,1,15,19,3,百
1,1,15,19,4,官
1,1,15,19,5,衆
1,1,15,19,6,功
1,1,15,19,7,皆
1,1,15,19,8,興
1,1,16,1,1,堯
1,1,16,1,2,曰
1,1,16,1,3,誰
1,1,16,1,4,可
1,1,16,1,5,順
1,1,16,1,6,此
1,1,16,1,7,事
1,1,16,2,1,放
1,1,16,2,2,齊
1,1,16,2,3,曰
1,1,16,2,4,嗣
1,1,16,2,5,子
1,1,16,2,6,丹
1,1,16,2,7,朱
1,1,16,2,8,開
1,1,16,2,9,明
1,1,16,3,1,堯
1,1,16,3,2,曰
1,1,16,3,3,吁
1,1,16,4,1,頑
1,1,16,4,2,凶
1,1,16,4,3,不
1,1,16,4,4,用
1,1,16,5,1,堯
1,1,16,5,2,又
1,1,16,5,3,曰
1,1,16,5,4,誰
1,1,16,5,5,可
1,1,16,5,6,者
1,1,16,6,1,讙
1,1,16,6,2,兜
1,1,16,6,3,曰
1,1,16,6,4,共
1,1,16,6,5,工
1,1,16,6,6,旁
1,1,16,6,7,聚
1,1,16,6,8,布
1,1,16,6,9,功
1,1,16,6,10,可
1,1,16,6,11,用
1,1,16,7,1,堯
1,1,16,7,2,曰
1,1,16,7,3,共
1,1,16,7,4,工
1,1,16,7,5,善
1,1,16,7,6,言
1,1,16,7,7,其
1,1,16,7,8,用
1,1,16,7,9,僻
1,1,16,7,10,似
1,1,16,7,11,恭
1,1,16,7,12,漫
1,1,16,7,13,天
1,1,16,7,14,不
1,1,16,7,15,可
1,1,16,8,1,堯
1,1,16,8,2,又
1,1,16,8,3,曰
1,1,16,8,4,嗟
1,1,16,9,1,四
1,1,16,9,2,嶽
1,1,16,9,3,湯
1,1,16,9,4,湯
1,1,16,9,5,洪
1,1,16,9,6,水
1,1,16,9,7,滔
1,1,16,9,8,天
1,1,16,9,9,浩
1,1,16,9,10,浩
1,1,16,9,11,懷
1,1,16,9,12,山
1,1,16,9,13,襄
1,1,16,9,14,陵
1,1,16,9,15,下
1,1,16,9,16,民
1,1,16,9,17,其
1,1,16,9,18,憂
1,1,16,9,19,有
1,1,16,9,20,能
1,1,16,9,21,使
1,1,16,9,22,治
1,1,16,9,23,者
